"seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr5",39644406,39645065,660,"*","SRR11392448_bam_peak_6512",24,".",2.51871,5.92866,2.44614,"Promoter (<=1kb)",5,39613939,39644634,30696,2,"15476","ENSMUST00000053116.6",0,"ENSMUSG00000051022","Hs3st1","heparan sulfate (glucosamine) 3-O-sulfotransferase 1"
"chr5",41707337,41708091,755,"*","SRR11392448_bam_peak_6513",15,".",2.27584,4.69643,1.5601,"Promoter (<=1kb)",5,41624976,41708121,83146,2,"100972","ENSMUST00000201422.3",30,"ENSMUSG00000029128","Rab28","RAB28, member RAS oncogene family"
"chr5",43233382,43234368,987,"*","SRR11392448_bam_peak_6514",19,".",2.57728,5.2247,1.94109,"Promoter (<=1kb)",5,43233927,43237919,3993,1,"231207","ENSMUST00000198754.1",0,"ENSMUSG00000039782","Cpeb2","cytoplasmic polyadenylation element binding protein 2"
"chr5",43234978,43236259,1282,"*","SRR11392448_bam_peak_6515",19,".",2.5205,5.25913,1.96564,"Promoter (<=1kb)",5,43235038,43281210,46173,1,"231207","ENSMUST00000114066.2",0,"ENSMUSG00000039782","Cpeb2","cytoplasmic polyadenylation element binding protein 2"
"chr5",43239016,43239355,340,"*","SRR11392448_bam_peak_6516",14,".",3.01766,4.56039,1.46516,"Promoter (1-2kb)",5,43237315,43246459,9145,1,"231207","ENSMUST00000127599.2",1701,"ENSMUSG00000039782","Cpeb2","cytoplasmic polyadenylation element binding protein 2"
"chr5",43672341,43672700,360,"*","SRR11392448_bam_peak_6517",15,".",2.37248,4.65633,1.53209,"Promoter (<=1kb)",5,43672289,43739317,67029,1,"231214","ENSMUST00000125866.3",52,"ENSMUSG00000039765","Cc2d2a","coiled-coil and C2 domain containing 2A"
"chr5",43781490,43781798,309,"*","SRR11392448_bam_peak_6518",11,".",2.08331,4.12162,1.14764,"Promoter (<=1kb)",5,43768109,43782100,13992,2,"242960","ENSMUST00000199055.1",302,"ENSMUSG00000039753","Fbxl5","F-box and leucine-rich repeat protein 5"
"chr5",43782312,43782636,325,"*","SRR11392448_bam_peak_6519",14,".",2.27176,4.58276,1.47832,"Promoter (<=1kb)",5,43744616,43782150,37535,2,"242960","ENSMUST00000047857.15",-162,"ENSMUSG00000039753","Fbxl5","F-box and leucine-rich repeat protein 5"
"chr5",43807943,43808439,497,"*","SRR11392448_bam_peak_6520",12,".",2.55181,4.29693,1.27257,"Exon (ENSMUST00000199304.1/ENSMUST00000199304.1, exon 1 of 1)",5,43818885,43826270,7386,1,"12182","ENSMUST00000126976.5",-10446,"ENSMUSG00000029082","Bst1","bone marrow stromal cell antigen 1"
"chr5",44100867,44101435,569,"*","SRR11392448_bam_peak_6521",17,".",2.65101,4.93387,1.73253,"Promoter (<=1kb)",5,43993622,44101681,108060,2,"19126","ENSMUST00000087441.10",246,"ENSMUSG00000029086","Prom1","prominin 1"
"chr5",44226037,44227387,1351,"*","SRR11392448_bam_peak_6522",23,".",2.60387,5.79868,2.35361,"Promoter (<=1kb)",5,44175154,44226622,51469,2,"231225","ENSMUST00000055128.11",0,"ENSMUSG00000046985","Tapt1","transmembrane anterior posterior transformation 1"
"chr5",45449792,45450168,377,"*","SRR11392448_bam_peak_6523",18,".",2.20962,5.10092,1.85091,"Promoter (<=1kb)",5,45434028,45450121,16094,2,"110391","ENSMUST00000197946.4",0,"ENSMUSG00000015806","Qdpr","quinoid dihydropteridine reductase"
"chr5",45519897,45520827,931,"*","SRR11392448_bam_peak_6524",29,".",2.8865,6.56542,2.90685,"Promoter (<=1kb)",5,45520229,45529276,9048,1,"66999","ENSMUST00000156481.7",0,"ENSMUSG00000015804","Med28","mediator complex subunit 28"
"chr5",45640015,45640330,316,"*","SRR11392448_bam_peak_6525",26,".",3.50835,6.17597,2.62813,"Promoter (<=1kb)",5,45529705,45639614,109910,2,"58227","ENSMUST00000016023.8",-401,"ENSMUSG00000015879","Fam184b","family with sequence similarity 184, member B"
"chr5",45856332,45857751,1420,"*","SRR11392448_bam_peak_6526",18,".",2.4194,5.12842,1.87087,"Promoter (<=1kb)",5,45697181,45857615,160435,2,"209707","ENSMUST00000045586.12",0,"ENSMUSG00000015882","Lcorl","ligand dependent nuclear receptor corepressor-like"
"chr5",48372103,48372621,519,"*","SRR11392448_bam_peak_6527",37,".",2.58439,7.69434,3.72774,"Promoter (<=1kb)",5,48372329,48388845,16517,1,"66768","ENSMUST00000030968.6",0,"ENSMUSG00000029089","Pacrgl","PARK2 co-regulated-like"
"chr5",48509569,48509820,252,"*","SRR11392448_bam_peak_6528",13,".",2.96079,4.40119,1.34839,"Exon (ENSMUST00000087395.10/80334, exon 2 of 9)",5,48389503,48492264,102762,2,"80334","ENSMUST00000101215.9",-17305,"ENSMUSG00000029088","Kcnip4","Kv channel interacting protein 4"
"chr5",49285564,49285835,272,"*","SRR11392448_bam_peak_6529",19,".",3.73547,5.25068,1.95829,"Promoter (<=1kb)",5,48389512,49285659,896148,2,"80334","ENSMUST00000175660.4",0,"ENSMUSG00000029088","Kcnip4","Kv channel interacting protein 4"
"chr5",50058456,50058931,476,"*","SRR11392448_bam_peak_6530",14,".",2.49442,4.51063,1.42765,"Promoter (<=1kb)",5,50050869,50058645,7777,2,"70693","ENSMUST00000196915.4",0,"ENSMUSG00000029090","Adgra3","adhesion G protein-coupled receptor A3"
"chr5",51552663,51552940,278,"*","SRR11392448_bam_peak_6531",14,".",2.26822,4.54043,1.44758,"Promoter (<=1kb)",5,51457653,51553871,96219,2,"19017","ENSMUST00000031059.13",931,"ENSMUSG00000029167","Ppargc1a","peroxisome proliferative activated receptor, gamma, coactivator 1 alpha"
"chr5",52114879,52116199,1321,"*","SRR11392448_bam_peak_6532",19,".",2.65325,5.17041,1.90227,"Distal Intergenic",5,52135902,52136017,116,2,"102466648","ENSMUST00000183815.1",19818,"ENSMUSG00000098726","Mir6417","microRNA 6417"
"chr5",52189730,52190881,1152,"*","SRR11392448_bam_peak_6533",18,".",2.49006,5.08188,1.83712,"Promoter (<=1kb)",5,52150203,52190514,40312,2,"13204","ENSMUST00000031061.11",0,"ENSMUSG00000029169","Dhx15","DEAH-box helicase 15"
"chr5",52471242,52471820,579,"*","SRR11392448_bam_peak_6534",22,".",2.49344,5.6889,2.27354,"Promoter (<=1kb)",5,52374651,52471483,96833,2,"100503884","ENSMUST00000198008.4",0,"ENSMUSG00000045790","Ccdc149","coiled-coil domain containing 149"
"chr5",52669299,52669686,388,"*","SRR11392448_bam_peak_6535",45,".",2.90701,8.82067,4.54611,"Promoter (<=1kb)",5,52656343,52669615,13273,2,"211006","ENSMUST00000123856.1",0,"ENSMUSG00000029173","Sepsecs","Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase"
"chr5",52783106,52783531,426,"*","SRR11392448_bam_peak_6536",26,".",2.56906,6.15544,2.6117,"Promoter (<=1kb)",5,52783116,52796099,12984,1,"78796","ENSMUST00000199840.1",0,"ENSMUSG00000029179","Zcchc4","zinc finger, CCHC domain containing 4"
"chr5",52833771,52834212,442,"*","SRR11392448_bam_peak_6537",14,".",2.36385,4.51039,1.42512,"Promoter (<=1kb)",5,52834012,52867797,33786,1,"52206","ENSMUST00000031072.13",0,"ENSMUSG00000029176","Anapc4","anaphase promoting complex subunit 4"
"chr5",53212700,53213313,614,"*","SRR11392448_bam_peak_6538",17,".",2.47553,4.94474,1.73858,"Promoter (<=1kb)",5,53145166,53213315,68150,2,"231238","ENSMUST00000196435.4",2,"ENSMUSG00000029189","Sel1l3","sel-1 suppressor of lin-12-like 3 (C. elegans)"
"chr5",53258145,53258578,434,"*","SRR11392448_bam_peak_6539",13,".",2.80557,4.37705,1.33111,"Distal Intergenic",5,53267083,53268591,1509,1,"66278","ENSMUST00000203623.1",-8505,"ENSMUSG00000061461","Smim20","small integral membrane protein 20"
"chr5",53589086,53590088,1003,"*","SRR11392448_bam_peak_6540",26,".",2.59433,6.15108,2.60684,"Promoter (<=1kb)",5,53590214,53657362,67149,1,"19664","ENSMUST00000037618.12",-126,"ENSMUSG00000039191","Rbpj","recombination signal binding protein for immunoglobulin kappa J region"
"chr5",53591038,53591611,574,"*","SRR11392448_bam_peak_6541",25,".",2.58039,6.02019,2.51329,"Promoter (<=1kb)",5,53590981,53656137,65157,1,"19664","ENSMUST00000201883.3",57,"ENSMUSG00000039191","Rbpj","recombination signal binding protein for immunoglobulin kappa J region"
"chr5",53809320,53810063,744,"*","SRR11392448_bam_peak_6542",20,".",2.35106,5.31269,2.00416,"Promoter (<=1kb)",5,53809606,53846273,36668,1,"67249","ENSMUST00000202528.3",0,"ENSMUSG00000039178","Tbc1d19","TBC1 domain family, member 19"
"chr5",53998474,53999428,955,"*","SRR11392448_bam_peak_6543",19,".",2.46338,5.183,1.9105,"Promoter (<=1kb)",5,53998499,54121057,122559,1,"116873","ENSMUST00000117661.8",0,"ENSMUSG00000039156","Stim2","stromal interaction molecule 2"
"chr5",57716811,57717138,328,"*","SRR11392448_bam_peak_6544",17,".",2.54545,4.90596,1.71063,"Promoter (<=1kb)",5,57570082,57717920,147839,2,"319216","ENSMUST00000180708.2",782,"ENSMUSG00000097216","4932441J04Rik","RIKEN cDNA 4932441J04 gene"
"chr5",57717859,57720845,2987,"*","SRR11392448_bam_peak_6545",19,".",2.50853,5.28514,1.98441,"Promoter (<=1kb)",5,57570082,57717920,147839,2,"319216","ENSMUST00000180708.2",0,"ENSMUSG00000097216","4932441J04Rik","RIKEN cDNA 4932441J04 gene"
"chr5",62764266,62764468,203,"*","SRR11392448_bam_peak_6546",18,".",3.39786,5.16298,1.89405,"Promoter (1-2kb)",5,62602445,62766120,163676,2,"212285","ENSMUST00000076623.7",1652,"ENSMUSG00000037999","Arap2","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2"
"chr5",63650625,63650873,249,"*","SRR11392448_bam_peak_6547",16,".",2.44728,4.79265,1.62913,"Promoter (1-2kb)",5,63649333,63800647,151315,1,"319807","ENSMUST00000162166.2",1292,"ENSMUSG00000090061","Nwd2","NACHT and WD repeat domain containing 2"
"chr5",64092744,64093061,318,"*","SRR11392448_bam_peak_6548",10,".",2.27668,4.00169,1.05912,"Promoter (<=1kb)",5,64092950,64128351,35402,1,"66681","ENSMUST00000087324.6",0,"ENSMUSG00000029171","Pgm2","phosphoglucomutase 2"
"chr5",64159941,64160841,901,"*","SRR11392448_bam_peak_6549",17,".",2.3074,4.99123,1.77231,"Promoter (<=1kb)",5,64160211,64174258,14048,1,"57915","ENSMUST00000129389.7",0,"ENSMUSG00000029174","Tbc1d1","TBC1 domain family, member 1"
"chr5",64701786,64702060,275,"*","SRR11392448_bam_peak_6550",14,".",3.36822,4.57253,1.46974,"Distal Intergenic",5,64593857,64610700,16844,2,"100042198","ENSMUST00000198582.4",-91086,"ENSMUSG00000105402","Gm3716","predicted gene 3716"
"chr5",64802805,64803713,909,"*","SRR11392448_bam_peak_6551",16,".",2.45673,4.77214,1.61388,"Promoter (<=1kb)",5,64803388,64832901,29514,1,"16599","ENSMUST00000165536.7",0,"ENSMUSG00000029178","Klf3","Kruppel-like transcription factor 3 (basic)"
"chr5",65080073,65080277,205,"*","SRR11392448_bam_peak_6552",24,".",2.85036,5.94796,2.46016,"Exon (ENSMUST00000203664.1/243025, exon 2 of 8)",5,65062536,65091584,29049,2,"243025","ENSMUST00000043352.7",11307,"ENSMUSG00000037913","Tmem156","transmembrane protein 156"
"chr5",65390996,65391238,243,"*","SRR11392448_bam_peak_6553",25,".",2.38792,6.04679,2.53258,"Promoter (<=1kb)",5,65388364,65391005,2642,2,"20005","ENSMUST00000118543.7",0,"ENSMUSG00000047215","Rpl9","ribosomal protein L9"
"chr5",65435652,65436440,789,"*","SRR11392448_bam_peak_6554",15,".",2.30849,4.64372,1.52177,"Promoter (<=1kb)",5,65413221,65435949,22729,2,"22235","ENSMUST00000031103.13",0,"ENSMUSG00000029201","Ugdh","UDP-glucose dehydrogenase"
"chr5",65536721,65537840,1120,"*","SRR11392448_bam_peak_6555",30,".",2.54554,6.69382,3.01953,"Promoter (<=1kb)",5,65537233,65598988,61756,1,"53323","ENSMUST00000142407.7",0,"ENSMUSG00000029203","Ube2k","ubiquitin-conjugating enzyme E2K"
"chr5",65697148,65697554,407,"*","SRR11392448_bam_peak_6556",15,".",2.28405,4.70731,1.56669,"Promoter (<=1kb)",5,65665953,65696865,30913,2,"71521","ENSMUST00000201034.1",-283,"ENSMUSG00000029202","Pds5a","PDS5 cohesin associated factor A"
"chr5",66259909,66260127,219,"*","SRR11392448_bam_peak_6557",14,".",2.22663,4.57483,1.47183,"Promoter (<=1kb)",5,66259912,66298026,38115,1,"70918","ENSMUST00000201100.3",0,"ENSMUSG00000029206","Nsun7","NOL1/NOP2/Sun domain family, member 7"
"chr5",66337460,66337913,454,"*","SRR11392448_bam_peak_6558",19,".",3.22234,5.19305,1.91675,"Promoter (<=1kb)",5,66301872,66337682,35811,2,"11787","ENSMUST00000160775.7",0,"ENSMUSG00000029207","Apbb2","amyloid beta precursor protein binding family B member 2"
"chr5",66617953,66618540,588,"*","SRR11392448_bam_peak_6559",26,".",2.5295,6.19983,2.64418,"Promoter (<=1kb)",5,66451982,66618640,166659,2,"11787","ENSMUST00000162382.7",100,"ENSMUSG00000029207","Apbb2","amyloid beta precursor protein binding family B member 2"
"chr5",66676554,66677179,626,"*","SRR11392448_bam_peak_6560",13,".",2.47405,4.42966,1.36634,"Promoter (<=1kb)",5,66676892,66687229,10338,1,"22223","ENSMUST00000176015.4",0,"ENSMUSG00000029223","Uchl1","ubiquitin carboxy-terminal hydrolase L1"
"chr5",66745603,66747120,1518,"*","SRR11392448_bam_peak_6561",22,".",2.49172,5.66,2.25379,"Promoter (<=1kb)",5,66745827,66974662,228836,1,"77569","ENSMUST00000201852.3",0,"ENSMUSG00000037736","Limch1","LIM and calponin homology domains 1"
"chr5",67260776,67261343,568,"*","SRR11392448_bam_peak_6562",19,".",2.26967,5.2665,1.97065,"Promoter (<=1kb)",5,67260805,67291461,30657,1,"67878","ENSMUST00000161369.2",0,"ENSMUSG00000037720","Tmem33","transmembrane protein 33"
"chr5",67306668,67307411,744,"*","SRR11392448_bam_peak_6563",22,".",2.51949,5.71316,2.29217,"Promoter (<=1kb)",5,67306955,67358440,51486,1,"109108","ENSMUST00000113676.5",0,"ENSMUSG00000029221","Slc30a9","solute carrier family 30 (zinc transporter), member 9"
"chr5",67427254,67427705,452,"*","SRR11392448_bam_peak_6564",17,".",2.46484,4.99128,1.77173,"Promoter (<=1kb)",5,67392148,67427330,35183,2,"666938","ENSMUST00000201705.3",0,"ENSMUSG00000092060","Bend4","BEN domain containing 4"
"chr5",67847017,67847229,213,"*","SRR11392448_bam_peak_6565",15,".",2.23004,4.65123,1.52763,"Promoter (<=1kb)",5,67620577,67847295,226719,2,"11980","ENSMUST00000200955.3",66,"ENSMUSG00000037685","Atp8a1","ATPase phospholipid transporting 8A1"
"chr5",69556989,69557338,350,"*","SRR11392448_bam_peak_6566",29,".",2.45629,6.67907,2.98989,"Promoter (<=1kb)",5,69557073,69567725,10653,1,"231279","ENSMUST00000144363.7",0,"ENSMUSG00000029208","Guf1","GUF1 homolog, GTPase"
"chr5",69591923,69592188,266,"*","SRR11392448_bam_peak_6567",14,".",2.10435,4.51057,1.42613,"Promoter (<=1kb)",5,69575175,69592246,17072,2,"67980","ENSMUST00000154018.7",58,"ENSMUSG00000029209","Gnpda2","glucosamine-6-phosphate deaminase 2"
"chr5",70842471,70843533,1063,"*","SRR11392448_bam_peak_6568",16,".",2.89955,4.82457,1.6524,"Promoter (<=1kb)",5,70751047,70842617,91571,2,"14405","ENSMUST00000031119.5",0,"ENSMUSG00000001260","Gabrg1","gamma-aminobutyric acid type A receptor subunit gamma 1"
"chr5",71092830,71093375,546,"*","SRR11392448_bam_peak_6569",15,".",3.26663,4.64611,1.52316,"Promoter (1-2kb)",5,70961061,71094640,133580,2,"14395","ENSMUST00000000572.6",1265,"ENSMUSG00000000560","Gabra2","gamma-aminobutyric acid type A receptor subunit alpha 2"
"chr5",71096118,71096377,260,"*","SRR11392448_bam_peak_6570",12,".",2.26236,4.32168,1.29082,"Promoter (<=1kb)",5,70957597,71095849,138253,2,"14395","ENSMUST00000197284.4",-269,"ENSMUSG00000000560","Gabra2","gamma-aminobutyric acid type A receptor subunit alpha 2"
"chr5",71700644,71701397,754,"*","SRR11392448_bam_peak_6571",21,".",2.68469,5.56385,2.18504,"Promoter (<=1kb)",5,71699932,72149037,449106,1,"14400","ENSMUST00000031122.8",712,"ENSMUSG00000029212","Gabrb1","gamma-aminobutyric acid type A receptor subunit beta 1"
"chr5",72167800,72168116,317,"*","SRR11392448_bam_peak_6572",14,".",2.09154,4.60098,1.49095,"Promoter (<=1kb)",5,72160962,72168156,7195,2,"27784","ENSMUST00000196241.1",40,"ENSMUSG00000029213","Commd8","COMM domain containing 8"
"chr5",72868228,72868455,228,"*","SRR11392448_bam_peak_6573",25,".",2.75444,6.09614,2.56723,"Promoter (<=1kb)",5,72755716,72868444,112729,2,"21682","ENSMUST00000071944.12",0,"ENSMUSG00000029217","Tec","tec protein tyrosine kinase"
"chr5",72913786,72914117,332,"*","SRR11392448_bam_peak_6574",21,".",2.59154,5.52647,2.15759,"Promoter (<=1kb)",5,72914304,72978829,64526,1,"75991","ENSMUST00000144843.7",-187,"ENSMUSG00000036087","Slain2","SLAIN motif family, member 2"
"chr5",72915145,72915349,205,"*","SRR11392448_bam_peak_6575",11,".",2.13624,4.19263,1.19823,"Promoter (<=1kb)",5,72914668,72957414,42747,1,"75991","ENSMUST00000200785.1",477,"ENSMUSG00000036087","Slain2","SLAIN motif family, member 2"
"chr5",73255542,73256214,673,"*","SRR11392448_bam_peak_6576",21,".",2.6288,5.46939,2.11706,"Promoter (<=1kb)",5,73119257,73256425,137169,2,"72313","ENSMUST00000148433.7",211,"ENSMUSG00000070733","Fryl","FRY like transcription coactivator"
"chr5",73292860,73293211,352,"*","SRR11392448_bam_peak_6577",24,".",2.52934,5.99264,2.49388,"Promoter (<=1kb)",5,73292895,73313941,21047,1,"68095","ENSMUST00000200935.3",0,"ENSMUSG00000029152","Ociad1","OCIA domain containing 1"
"chr5",73338137,73338420,284,"*","SRR11392448_bam_peak_6578",19,".",2.51419,5.22356,1.9377,"Promoter (<=1kb)",5,73323346,73338558,15213,2,"433904","ENSMUST00000202012.1",138,"ENSMUSG00000029153","Ociad2","OCIA domain containing 2"
"chr5",73492105,73492820,716,"*","SRR11392448_bam_peak_6579",18,".",2.44421,5.04318,1.80973,"Promoter (<=1kb)",5,73492430,73534675,42246,1,"100737","ENSMUST00000145645.7",0,"ENSMUSG00000051674","Dcun1d4","defective in cullin neddylation 1 domain containing 4"
"chr5",73647326,73647717,392,"*","SRR11392448_bam_peak_6580",19,".",2.58976,5.27062,1.97186,"Promoter (<=1kb)",5,73632749,73647790,15042,2,"24051","ENSMUST00000081170.8",73,"ENSMUSG00000029156","Sgcb","sarcoglycan, beta (dystrophin-associated glycoprotein)"
"chr5",74195450,74195672,223,"*","SRR11392448_bam_peak_6581",16,".",2.3416,4.78103,1.62018,"Promoter (<=1kb)",5,74195445,74196290,846,1,"68939","ENSMUST00000183995.1",5,"ENSMUSG00000049907","Rasl11b","RAS-like, family 11, member B"
"chr5",74531303,74531691,389,"*","SRR11392448_bam_peak_6582",22,".",2.51982,5.64448,2.24144,"Promoter (<=1kb)",5,74447780,74531729,83950,2,"212986","ENSMUST00000075848.12",38,"ENSMUSG00000062110","Scfd2","Sec1 family domain containing 2"
"chr5",74535817,74536059,243,"*","SRR11392448_bam_peak_6583",23,".",2.35712,5.82762,2.37589,"Promoter (<=1kb)",5,74535979,74545452,9474,1,"66899","ENSMUST00000200979.1",0,"ENSMUSG00000029227","Fip1l1","factor interacting with PAPOLA and CPSF1"
"chr5",74677575,74677806,232,"*","SRR11392448_bam_peak_6584",12,".",2.26342,4.2531,1.23899,"Promoter (<=1kb)",5,74597104,74677629,80526,2,"16924","ENSMUST00000153543.4",0,"ENSMUSG00000029228","Lnx1","ligand of numb-protein X 1"
"chr5",75575037,75575241,205,"*","SRR11392448_bam_peak_6585",27,".",3.01859,6.37352,2.76878,"Promoter (<=1kb)",5,75574955,75656722,81768,1,"16590","ENSMUST00000005815.6",82,"ENSMUSG00000005672","Kit","KIT proto-oncogene receptor tyrosine kinase"
"chr5",76075232,76075746,515,"*","SRR11392448_bam_peak_6586",14,".",3.67448,4.52924,1.44261,"Distal Intergenic",5,76140271,76151515,11245,1,"57357","ENSMUST00000138699.7",-64525,"ENSMUSG00000029233","Srd5a3","steroid 5 alpha-reductase 3"
"chr5",76140392,76140903,512,"*","SRR11392448_bam_peak_6587",17,".",2.41668,4.96046,1.7499,"Promoter (<=1kb)",5,76140700,76149755,9056,1,"57357","ENSMUST00000152642.7",0,"ENSMUSG00000029233","Srd5a3","steroid 5 alpha-reductase 3"
"chr5",76183612,76184164,553,"*","SRR11392448_bam_peak_6588",16,".",2.22218,4.82778,1.65608,"Promoter (<=1kb)",5,76183880,76209245,25366,1,"21982","ENSMUST00000031144.13",0,"ENSMUSG00000029234","Tmem165","transmembrane protein 165"
"chr5",76303681,76304416,736,"*","SRR11392448_bam_peak_6589",17,".",2.43819,4.95905,1.74902,"Promoter (<=1kb)",5,76212177,76304548,92372,2,"12753","ENSMUST00000075159.4",132,"ENSMUSG00000029238","Clock","clock circadian regulator"
"chr5",76304935,76305318,384,"*","SRR11392448_bam_peak_6590",19,".",2.27873,5.18286,1.91029,"Promoter (<=1kb)",5,76304876,76305527,652,1,"665055","ENSMUST00000185173.1",59,"ENSMUSG00000098449","Gm7467","predicted gene 7467"
"chr5",76529389,76529663,275,"*","SRR11392448_bam_peak_6591",32,".",2.80817,7.10473,3.29653,"Promoter (<=1kb)",5,76529358,76570287,40930,1,"69940","ENSMUST00000049469.12",31,"ENSMUSG00000036435","Exoc1","exocyst complex component 1"
"chr5",76905278,76905951,674,"*","SRR11392448_bam_peak_6592",16,".",2.28038,4.86331,1.67901,"Promoter (<=1kb)",5,76873659,76905427,31769,2,"231326","ENSMUST00000123682.7",0,"ENSMUSG00000055923","Aasdh","aminoadipate-semialdehyde dehydrogenase"
"chr5",76950667,76951964,1298,"*","SRR11392448_bam_peak_6593",14,".",2.22427,4.59091,1.48374,"Promoter (<=1kb)",5,76913249,76951572,38324,2,"231327","ENSMUST00000155272.7",0,"ENSMUSG00000029246","Ppat","phosphoribosyl pyrophosphate amidotransferase"
"chr5",76974385,76975358,974,"*","SRR11392448_bam_peak_6594",27,".",2.79201,6.34346,2.74721,"Promoter (<=1kb)",5,76974683,76999937,25255,1,"66661","ENSMUST00000101087.9",0,"ENSMUSG00000036323","Srp72","signal recognition particle 72"
"chr5",77094960,77095373,414,"*","SRR11392448_bam_peak_6595",26,".",2.81525,6.2662,2.69076,"Promoter (<=1kb)",5,77086988,77095253,8266,2,"74318","ENSMUST00000120827.8",0,"ENSMUSG00000059325","Hopx","HOP homeobox"
